Id;addr:full;addr:street;addr:housenumber;addr:block;addr:floor;addr:housename;addr:postcode;addr:city;addr:place;latitud_v1;longitud_v1;latitud;longitud;estat
864;Carrer Martí Napolità, 7;Carrer Martí Napolità;7;;;;43202 ;Reus;;;;0,0;0,0;KO
865;Carrer Santa Elena, 11;Carrer Santa Elena;11;;;;43202 ;Reus;;;;41,158060607;1,102535995;OK
866;Plaça De l'hort dels canonges, 1;Plaça De l'hort dels canonges;1;;;;43203 ;Reus;;41,15616375;1,114595268;41,15616375;1,114595268;KO
867;Camí de Valls, 75, 3r, 4a;Camí de Valls;75;;3;;43204 ;Reus;;;;0,0;0,0;KO
868;Carrer de l'Abad Oliva, 31 (Centre Cívic Llevant);Carrer de l'Abad Oliva;31;;;Centre Cívic Llevant;43204 ;Reus;;;;41,156265126;1,115424809;OK
869;Carrer de l'Abat Escarré, 11;Carrer de l'Abat Escarré;11;;;;43204 ;Reus;;41,1571122;1,1168707;41,1571122;1,1168707;KO
870;Carrer Mas Iglesias, 38;Carrer Mas Iglesias;38;;;;43204 ;Reus;;;;41,148742204;1,122571969;OK
871;Carrer Raval Robuster, 36;Carrer Raval Robuster;36;;;;43204 ;Reus;;;;41,152864281;1,109318827;OK
872;Avinguda Carrilet, 29 (Centre Cívic Carrilet);Avinguda Carrilet;29;;;Centre Cívic Carrilet;43205 ;Reus;;;;41,151107744;1,109991803;OK
873;Carrer Escorial (CC Migjorn);Carrer Escorial;;;;Centre Cívic Migjorn;43205 ;Reus;;;;0,0;0,0;KO
874;Avinguda de Barcelona, 6 (Centre Cívic Mestral);Avinguda de Barcelona;6;;;Centre Cívic Mestral;43206 ;Reus;;;;41,160329208;1,095959607;OK
876;Carrer Roger de Llúria, 36;Carrer Roger de Llúria;36;;;;43206 ;Reus;;;;0,0;0,0;KO
877;Carrer Major, 2;Carrer Major;2;;;;43300 ;Mont-roig del Camp;;41,087895;0,9585462;41,087781942;0,958867751;OK
878;Avinguda de Reus, 1;Avinguda de Reus;1;;;;43311 ;Vilanova d'Escornalbou;;41,1124531;0,9405983;41,11311923;0,938524993;OK
879;Avinguda Catalunya, 7;Avinguda Catalunya;7;;;;43320 ;Pratdip;;;;41,051543696;0,871559617;OK
880;Avinguda Josep M. Sentis, 25;Avinguda Josep M. Sentis;25;;;;43330 ;Riudoms;;;;41,141085225;1,04952264;OK
881;Carrer Antoni Gaudi, 12;Carrer Antoni Gaudi;12;;;;43330 ;Riudoms;;;;41,138426787;1,052201633;OK
882;Carrer Doctor Gener, 3;Carrer Doctor Gener;3;;;;43340 ;Montbrió del Camp;;;;0,0;0,0;KO
883;Passeig Hort d'en Dasca, s/n;Passeig Hort d'en Dasca;s/n;;;;43350 ;Les Borges del Camp;;;;41,174834374;1,019702343;OK
884;Carrer Comte de Rius, 10, 2n;Carrer Comte de Rius;10;;2;;43360 ;Cornudella de Montsant;;;;41,264781451;0,905103982;OK
885;Carrer Major, 4;Carrer Major;4;;;;43361 ;La Morera de Montsant;;41,2650148;0,8417197;41,264538539;0,84168699;OK
886;Carrer de la Saltadora, 28;Carrer de la Saltadora;28;;;;43363 ;Ulldemolins;;41,3219168;0,8764245;41,321455476;0,87643404;OK
887;Carrer Sant Martí, 10;Carrer Sant Martí;10;;;;43364 ;Prades;;;;0,0;0,0;KO
888;Carrer de la Font, 56-58;Carrer de la Font;56-58;;;;43365 ;Alforja;;41,2108514;0,9748031;41,211402026;0,975255054;OK
889;Carrer Major, 11;Carrer Major;11;;;;43370 ;La Palma d'Ebre;;;;41,28288894;0,665722347;OK
890;Carrer de la Palma, 4;Carrer de la Palma;4;;;;43372 ;La Bisbal de Falset;;41,2804275;0,7221316;41,280343944;0,723128343;OK
891;Carrer Major, 29;Carrer Major;29;;;;43373 ;Cabacés;;41,2478231;0,7337787;41,2478231;0,7337787;KO
892;Avinguda de Vilanova, 1;Avinguda de Vilanova;1;;;;43376 ;Molar;;41,1640038;0,7036702;41,16419307;0,704606327;OK
893;Carrer Major, 21;Carrer Major;21;;;;43376 ;Poboleda;;41,233977;0,8452137;41,234068815;0,845172445;OK
894;Carrer Àngel Guimerà, 8;Carrer Àngel Guimerà;8;;;;43380 ;Vilaplana;;;;0,0;0,0;KO
895;Plaça Onze de Setembre, 4;Plaça Onze de Setembre;4;;;;43381 ;L'Aleixar;;41,2015826;1,0448658;41,2015826;1,0448658;KO
896;Carrer Església, 30;Carrer Església;30;;;;43382 ;Maspujols;;41,1820018;1,0463591;41,182371966;1,046350953;OK
897;Plaça Major, 1 (Ajuntament vell);Plaça Major;1;;;Ajuntament vell;43390 ;Riudecols;;;;0,0;0,0;KO
898;Raval de Sant Joan , 1;Raval de Sant Joan ;1;;;;43391 ;Vinyols i els Arcs;;41,1139612;1,0378235;41,113665633;1,038114613;OK
899;Carrer Sant Jaume, 10;Carrer Sant Jaume;10;;;;43392 ;Castellvell del Camp;;;;41,180063178;1,098154283;OK
900;Carrer Abadia, 1;Carrer Abadia;1;;;;43393 ;Almoster;;;;41,198048352;1,113520328;OK
901;Plaça Poblet i Teixidó, 10, 1r esq.;Plaça Poblet i Teixidó;10;;1;;43400 ;Montblanc;;;;0,0;0,0;KO
902;Plaça Major, 1, 1r 1a;Plaça Major;1;;1;;43412 ;Solivella;;;;0,0;0,0;KO
903;Passeig de  la Muralla s/n;Passeig de  la Muralla;s/n;;;;43420 ;Santa Coloma de Queralt;;41,5332543;1,3848403;41,532525341;1,386587685;OK
904;Carrer Societat, 37;Carrer Societat;37;;;;43422 ;Barberà de la Conca;;;;41,41224227;1,225820945;OK
905;Carrer Major, 53;Carrer Major;53;;;;43424 ;Sarral;;41,4448632;1,2478566;41,44398854;1,248472294;OK
906;Carrer Sant Antoni, 27;Carrer Sant Antoni;27;;;;43426 ;Rocafort de Queralt;;;;41,477532052;1,280812654;OK
907;Plaça Major, 12;Plaça Major;12;;;;43430 ;Vimbodí;;;;0,0;0,0;KO
908;Plaça Montserrat Canals, 1;Plaça Montserrat Canals;1;;;;43440 ;L'Espluga de Francolí;;;;0,0;0,0;KO
909;Carrer de Prades, 6;Carrer de Prades;6;;;;43450 ;La Riba;;;;41,318838545;1,178543202;OK
910;Carrer de l'Amorós, 11;Carrer de l'Amorós;11;;;;43460 ;Alcover;;;;0,0;0,0;KO
911;Carrer Major, 50;Carrer Major;50;;;;43470 ;La Selva del Camp;;41,2153351;1,1376256;41,2156194;1,137258585;OK
912;Carrer Dragó, 15, bústia 50;Carrer Dragó;15;;;;43478 ;L'Albiol;;;;0,0;0,0;KO
913;Carrer Almeria, 27;Carrer Almeria;27;;;;43480 ;Vila-seca;;;;41,129591036;1,128459251;OK
914;Carrer Requet de Fèlix, 25, baixos;Carrer Requet de Fèlix;25;;;;43480 ;Vila-seca;;;;0,0;0,0;KO
915;Carrer Sant Jordi, 25;Carrer Sant Jordi;25;;;;43480 ;Vila-seca;;;;41,111238612;1,142478506;OK
916;Carrer Alfredo Kraus, 20;Carrer Alfredo Kraus;20;;;;43481 ;La Pineda;;;;41,080366818;1,179032049;OK
917;Avinguda Generalitat, 77, 1r 1a;Avinguda Generalitat;77;;1;;43500 ;Tortosa;;;;40,808506238;0,520256116;OK
918;Carrer Alfara, 20, baixos;Carrer Alfara;20;;;;43500 ;Tortosa;;;;40,837324907;0,44855359;OK
919;Carrer Barcelona, 115, baixos;Carrer Barcelona;115;;;;43500 ;Tortosa;;;;40,800608182;0,524777335;OK
920;Carrer Berenguer IV, 34 2n;Carrer Berenguer IV;34;;2;;43500 ;Tortosa;;;;40,80963062;0,523964664;OK
921;Carrer Bernat de Vil·lamari, 5 3r 4ª;Carrer Bernat de Vil·lamari;5;;3;;43500 ;Tortosa;;;;40,804320892;0,522354074;OK
922;Carrer de Barcelona, 115, baixos;Carrer de Barcelona;115;;;;43500 ;Tortosa;;;;40,800608182;0,524777335;OK
923;Carrer de Cervantes, 7;Carrer de Cervantes;7;;;;43500 ;Tortosa;;;;40,858541772;0,523113539;OK
924;Carrer Mossen Ovidi, s/n;Carrer Mossen Ovidi;s/n;;;;43500 ;Tortosa;;;;40,799130002;0,519702145;OK
925;Carrer Poeta Vicent Garcia, 3;Carrer Poeta Vicent Garcia;3;;;;43500 ;Tortosa;;;;40,807425428;0,523284356;OK
926;Plaça Del Platge, 2;Plaça Del Platge;2;;;;43500 ;Tortosa;;;;0,0;0,0;KO
927;Carrer Joventut, 19;Carrer Joventut;19;;;;43510 ;Bítem (Tortosa);;;;0,0;0,0;KO
928;Carrer Abadia,9;Carrer Abadia;;;;;43511 ;Tivenys;;;;40,907191241;0,51185322;OK
929;Carrer Marcel·lí Domingo, 2;Carrer Marcel·lí Domingo;2;;;;43512 ;Benifallet;;;;40,973682592;0,517156746;OK
930;Carrer de Tortosa, 16;Carrer de Tortosa;16;;;;43513 ;Rasquera;;;;41,001420272;0,596766965;OK
931;Carrer del Molí, 26;Carrer del Molí;26;;;;43514 ;Mas de Barberans;;;;0,0;0,0;KO
932;Carrer de Sant Llorenç, 36, 2n;Carrer de Sant Llorenç;36;;2;;43515 ;La Galera;;;;0,0;0,0;KO
933;Carrer de Joan Tomàs, 9;Carrer de Joan Tomàs;9;;;;43516 ;Godall;;;;0,0;0,0;KO
934;Plaça Divina Pastora, 2;Plaça Divina Pastora;2;;;;43517 ;Vinallop;;;;0,0;0,0;KO
935;Carrer Masia , 1, 5è 1a;Carrer Masia ;1;;5;;43520 ;Roquetes;;;;40,818411365;0,506392826;OK
936;Urbanització Torre d'en Gil  -Centre Cívic  Ortuella, s/n. Aula 9;Urbanització Torre d'en Gil;s/n;;;Centre Cívic  Ortuella;43520 ;Roquetes;;;;0,0;0,0;KO
937;Plaça Regne d'Espanya, 5;Plaça Regne d'Espanya;5;;;;43527 ;Els Reguers;;;;0,0;0,0;KO
938;Carrer Nou, 4;Carrer Nou;4;;;;43528 ;Alfara de Carles;;;;40,872949518;0,400423567;OK
939;Avinguda Generalitat, 11;Avinguda Generalitat;11;;;;43530 ;Alcanar;;;;40,54321823;0,481775197;OK
940;Carrer Felip II, s/n (Apartat de Correus, 151);Carrer Felip II;s/n;;;;43550 ;Ulldecona;;;;40,597625567;0,443241892;OK
941;Carrer Sant Pascual,46, 1r.;Carrer Sant Pascual;6;;1;;43550 ;Ulldecona;;;;40,595947575;0,446643148;OK
942;Carrer Del Mas, 9;Carrer Del Mas;9;;;;43560 ;La Sènia;;;;0,0;0,0;KO
943;Carrer Doctor Coto, 56;Carrer Doctor Coto;56;;;;43570 ;Santa Bàrbara;;;;0,0;0,0;KO
944;Plaça d'Espanya, 19;Plaça d'Espanya;19;;;;43570 ;Santa Bàrbara;;;;0,0;0,0;KO
945;Avinguda Catalunya, 9 local nº 6;Avinguda Catalunya;9;;;;43580 ;Deltebre;;;;40,720088603;0,722857919;OK
946;Avinguda de les Goles de l'Ebre, 208;Avinguda de les Goles de l'Ebre;208;;;;43580 ;Deltebre;;;;40,716783503;0,736987649;OK
947;Plaça Major, 7;Plaça Major;7;;;;43580 ;Deltebre;;;;0,0;0,0;KO
948;Ramón i  Cajal, 17;Ramón i  Cajal;17;;;;43580 ;Deltebre;;;;0,0;0,0;KO
949;Ramón i Cajal, 17;Ramón i Cajal;17;;;;43580 ;Deltebre;;;;0,0;0,0;KO
950;Carrer de les Escoles Velles, 9 (Apartat de Correus 100);Carrer de les Escoles Velles;9;;;;43590 ;Jesús-Tortosa;;;;0,0;0,0;KO
951;Plaça Major, 13, 2n (Ajuntament);Plaça Major;13;;2;Ajuntament;43592 ;Xerta;;;;0,0;0,0;KO
952;Carrer Sant Antoni, 17;Carrer Sant Antoni;17;;;;43593 ;Paüls;;;;0,0;0,0;KO
953;Carrer Major, 8;Carrer Major;8;;;;43594 ;El Pinell de Brai;;;;41,015857585;0,514668151;OK
954;Carrer Josep Major, 32;Carrer Josep Major;32;;;;43595 ;Prat de Comte;;;;40,983114279;0,405732785;OK
955;Avinguda de la Generalitat, 13;Avinguda de la Generalitat;13;;;;43596 ;Horta de Sant Joan;;;;40,956781367;0,315472333;OK
956;Carrer Doctor Trueta, 1;Carrer Doctor Trueta;1;;;;43597 ;Arnes;;;;40,90930828;0,260545152;OK
957;Avinguda de Jaume Carner, 1 (Centre Cívic);Avinguda de Jaume Carner;1;;;Centre Cívic;43700 ;El Vendrell;;;;41,220908682;1,53755957;OK
958;Carrer Camí Reial, 13, 1r (Hotel d'Entitats);Carrer Camí Reial;13;;1;Hotel d'Entitats;43700 ;El Vendrell;;;;0,0;0,0;KO
959;Carrer Nord, 11-13;Carrer Nord;11-13;;;;43700 ;El Vendrell;;;;41,222111168;1,538105586;OK
961;Carrer Torres i Bages, 24;Carrer Torres i Bages;24;;;;43710 ;Santa Oliva;;;;41,253702284;1,550041632;OK
962;Carrer del Mestre Güell, 4, 1r;Carrer del Mestre Güell;4;;1;;43711 ;Banyeres del Penedès;;;;0,0;0,0;KO
963;La Carretera, 29;La Carretera;29;;;;43713 ;Sant Jaume dels Domenys;;;;41,298272424;1,558900861;OK
964;Carrer Major, 21;Carrer Major;21;;;;43717 ;La Bisbal del Penedès;;41,2810667;1,4875431;41,2810667;1,4875431;KO
965;Prolongació Avinguda Nostra Senyora, 17;Prolongació Avinguda Nostra Senyora;17;;;;43719 ;Bellvei;;;;0,0;0,0;KO
966;Plaça de la Quartera, 1;Plaça de la Quartera;1;;;;43730 ;Falset;;41,1454265;0,8201274;41,1454265;0,8201274;KO
967;Plaça de la Quartera, 6, 1;Plaça de la Quartera;6;;1;;43730 ;Falset;;;;0,0;0,0;KO
968;Carrer Nou, 5;Carrer Nou;5;;;;43736 ;El Masroig;;41,1265094;0,7306324;41,126011297;0,732253462;OK
969;Carrer Major, 31;Carrer Major;31;;;;43737 ;Torroja del Priorat;;41,2130594;0,8111031;41,213888905;0,810204604;OK
970;Avinguda de les Comarques Catalanes, 61, 2n 2a;Avinguda de les Comarques Catalanes;61;;2;;43740 ;Móra d'Ebre;;;;0,0;0,0;KO
971;Carrer del Portell, 2;Carrer del Portell;2;;;;43746 ;Tivissa;;;;41,042665249;0,733978086;OK
972;Carrer del Calvari;Carrer del Calvari;;;;;43747 ;Benissanet;;;;41,058713218;0,633760819;OK
973;Plaça Major, 1;Plaça Major;1;;;;43747 ;Miravet;;;;0,0;0,0;KO
974;Carrer del Riu, 7;Carrer del Riu;7;;;;43748 ;Ginestar;;;;41,042787191;0,635211385;OK
975;Carrer Major, 49;Carrer Major;49;;;;43749 ;Garcia;;;;41,136800043;0,648064176;OK
976;Carrer del Mercat, 6;Carrer del Mercat;6;;;;43750 ;Flix;;;;41,230754238;0,551254705;OK
977;Carrer La Coma, 2, 3r;Carrer La Coma;2;;3;;43760 ;El Morell;;;;41,190762806;1,208593608;OK
978;Carrer de Sant Pau, 12 bxos.;Carrer de Sant Pau;12;;;;43762 ;La Riera de Gaià;;;;41,166676638;1,359512018;OK
979;Plaça del Centenari, 2;Plaça del Centenari;2;;;;43763 ;La Nou de Gaià;;41,18302995;1,374152215;41,18302995;1,374152215;KO
980;Carrer del Mar, 3;Carrer del Mar;3;;;;43764 ;El Catllar;;41,1706627;1,3078146;41,171062029;1,308741326;OK
981;Carrer del Requet, s/n;Carrer del Requet;s/n;;;;43764 ;El Catllar;;;;0,0;0,0;KO
982;Carrer Major, 88;Carrer Major;88;;;;43770 ;Móra la Nova;;;;0,0;0,0;KO
983;Carrer Dissabte,46;Carrer Dissabte;6;;;;43771 ;Riudecanyes;;;;41,1299234;0,960858942;OK
984;Carrer Major, 6;Carrer Major;6;;;;43772 ;Botarell;;41,1360658;0,9895153;41,136083836;0,989323112;OK
985;Carrer del Mig, 8;Carrer del Mig;8;;;;43773 ;Duesaigües;;;;0,0;0,0;KO
986;Carrer Deumera,9;Carrer Deumera;;;;;43773 ;L'Argentera;;;;41,138199892;0,909200286;OK
987;Plaça Arenes, 1;Plaça Arenes;1;;;;43775 ;Marçà;;;;0,0;0,0;KO
988;Avinguda de la  Carretera, 35;Avinguda de la  Carretera;35;;;;43777 ;Els Guiamets;;41,1015494;0,7519853;41,101352514;0,752656594;OK
989;Plaça de l'Església, 1;Plaça de l'Església;1;;;;43780 ;Gandesa;;;;0,0;0,0;KO
990;Avinguda Catalunya, 3;Avinguda Catalunya;3;;;;43781 ;La Fatarella;;;;41,16305702;0,474447064;OK
991;Carrer de Sant Llorenç, 4;Carrer de Sant Llorenç;4;;;;43782 ;Vilalba dels Arcs;;;;0,0;0,0;KO
992;Plaça Major, 1;Plaça Major;1;;;;43783 ;La Pobla de Massaluca;;;;0,0;0,0;KO
993;Carrer Terra Alta, 30;Carrer Terra Alta;30;;;;43784 ;Corbera d'Ebre;;;;41,076420232;0,474133;OK
994;Avinguda Catalunya, 33;Avinguda Catalunya;33;;;;43785 ;Bot;;;;41,010535214;0,385737737;OK
995;Carrer Caseres, 50, porta 1;Carrer Caseres;50;;;;43785 ;Bot;;;;41,00915944;0,381845478;OK
996;Plaça d'Espanya, 8, baixos;Plaça d'Espanya;8;;;;43786 ;Batea;;;;0,0;0,0;KO
997;Carrer Major, 31;Carrer Major;31;;;;43790 ;Riba-roja d'Ebre;;;;41,25074174;0,487238906;OK
998;Carrer Major, 6;Carrer Major;6;;;;43791 ;Ascó;;;;0,0;0,0;KO
999;Plaça Pau, 5;Plaça Pau;5;;;;43792 ;La Torre de l'Espanyol;;;;0,0;0,0;KO
1000;Carrer Quatre Barres Catalanes, 2, 2n;Carrer Quatre Barres Catalanes;2;;2;;43792 ;Vinebre;;;;41,182936965;0,591796587;OK
1001;Carretera del Pla de Santa Maria, 37 A;Carretera del Pla de Santa Maria;37 A;;;;43800 ;Valls;;41,3164113;1,2698644;41,3164113;1,2698644;KO
1002;Carretera del Pla de Santa Maria, 37 A;Carretera del Pla de Santa Maria;37 A;;;;43800 ;Valls;;41,3164113;1,2698644;41,3164113;1,2698644;KO
1003;Plaça de la Vila, 1;Plaça de la Vila;1;;;;43810 ;El Pla de Santa Maria;;;;0,0;0,0;KO
1004;Plaça de l'Església, 1;Plaça de l'Església;1;;;;43811 ;Cabra del Camp;;;;0,0;0,0;KO
1005;Plaça Sant Jaume, s/n;Plaça Sant Jaume;s/n;;;;43811 ;Figuerola del Camp;;;;0,0;0,0;KO
1006;Plaça de la Vila, 1;Plaça de la Vila;1;;;;43812 ;Bràfim;;41,2687;1,341215267;41,2687;1,341215267;KO
1007;Plaça de la Vila, 14;Plaça de la Vila;14;;;;43812 ;Puigpelat;;41,2798625;1,296901853;41,2798625;1,296901853;KO
1008;Carrer Renaixement, 8;Carrer Renaixement;8;;;;43812 ;Rodonyà;;;;41,280613774;1,395909327;OK
1009;Carrer Major, 14E;Carrer Major;14E;;;;43813 ;Fontsacaldes (Valls);;;;0,0;0,0;KO
1010;Plaça dels Arbres, 7;Plaça dels Arbres;7;;;;43814 ;Vila-rodona;;41,310607;1,3579812;41,310607;1,3579812;KO
1011;Carrer de Joan Prats, 28;Carrer de Joan Prats;28;;;;43817 ;El Pont d'Armentera;;41,3835607;1,3624549;41,383270131;1,362244538;OK
1012;Plaça de la Vila, 1;Plaça de la Vila;1;;;;43830 ;Torredembarra;;41,1447044;1,3966503;41,1447044;1,3966503;KO
1013;Verge del Carme, 19;Verge del Carme;19;;;;43838 ;Creixell;;;;41,169072087;1,433981432;OK
1014;Carrer Lleida, 3;Carrer Lleida;3;;;;43839 ;Creixell;;;;41,164516884;1,445565717;OK
1015;Carrer de l'Advocat Gallego, 2 (Centre Cívic);Carrer de l'Advocat Gallego;2;;;Centre Cívic;43840 ;Salou;;;;41,081382602;1,135464442;OK
1016;Carrer de Tarragona, 20, esc. A, 4t 1a;Carrer de Tarragona;20;A;4;;43840 ;Salou;;;;41,084233229;1,136386071;OK
1017;Carrer Azaleas, 7;Carrer Azaleas;7;;;;43850 ;Cambrils;;;;41,074371982;1,092915068;OK
1018;Carrer Sant Pere, 32 (CC. Les Basses);Carrer Sant Pere;32;;;Centre Cívic Les Basses;43850 ;Cambrils;;;;41,067114377;1,062040385;OK
1019;Carrer Sant Plàcid, 18-20;Carrer Sant Plàcid;18-20;;;;43850 ;Cambrils;;;;0,0;0,0;KO
1021;Avinguda del Batlle Josep Pijoan , 26, baixos;Avinguda del Batlle Josep Pijoan ;26;;;;43860 ;L'Ametlla de Mar;;;;40,885628851;0,803031074;OK
1022;Passatge Cervantes,5;Passatge Cervantes;;;;;43870 ;Amposta;;;;40,709956315;0,576905174;OK
1023;Carrer César Mayor, s/n;Carrer César Mayor;s/n;;;;43879 ;Els Muntells;;;;0,0;0,0;KO
1024;Carrer La Pedrera, 1;Carrer La Pedrera;1;;;;43881 ;Cunit;;;;41,201341574;1,63478353;OK
1025;Carrer Hospital, 5;Carrer Hospital;5;;;;43886 ;Vilabella;;;;41,246968045;1,330411713;OK
1026;Carrer d'Anselm Clavé, 2 (Centre Cultural);Carrer d'Anselm Clavé;2;;;Centre Cultural;43887 ;Nulles;;;;41,249518263;1,296540766;OK
1027;Carrer de les Escoles, 12, 1r dreta;Carrer de les Escoles;12;;1;;43890 ;L'Hospitalet de l'Infant;;;;40,992718767;0,921433907;OK
1028;Carrer Remullà, 21;Carrer Remullà;21;;;;43891 ;Vandellòs;;41,0196254;0,8290374;41,0196254;0,8290374;KO
1029;Plaça  Comunidó s/n. Apartat de correus 38;Plaça  Comunidó;s/n;;;;43893 ;Altafulla;;;;0,0;0,0;KO
1030;Disseminats la Gravera s/n;Disseminats la Gravera;s/n;;;;43894 ;Camarles;;;;40,778824202;0,672311229;OK
1031;Plaça Manel Ferre;Plaça Manel Ferre;;;;;43895 ;L'Ampolla;;;;0,0;0,0;KO
1032;Camí de Burjassenia, 331;Camí de Burjassenia;331;;;;43896 ;L'Aldea;;;;0,0;0,0;KO
262;Departamen de Traducció Edifici K – Universitat Autònoma de Barcelona;;;;;;08193 ;Bellaterra;;41,5044103;2,1049185;41,501884237;2,108770421;OK
308;Barri Font dels Capellans, bloc 14, local 75;Barri Font dels Capellans;bloc 14;;;;08243 ;Manresa;;41,7287687;1,8402743;41,7287687;1,8402743;KO
309;Carrer Castelldral, 5-7 - Polígon Industrial Els Dolors, s/n;Carrer Castelldral;5-7;;;;08243 ;Manresa; Polígon Industrial Els Dolors;41,7388047;1,847291;41,740887577;1,845915433;OK
369;Mas Serra-Rica;;;;;Mas Serra-Rica;08505 ;Muntanyola;;41,8725788;2,1783306;41,912209784;2,160834505;OK
412;Parc Vall Palau, bloc 12 (Centre Cívic);Camí Vell del Palau;;12;;;08740 ;Sant Andreu de la Barca;Parc Vall Palau;41,4547227;1,9580072;41,4547227;1,9580072;KO
439;Passeig Ramon Codina, bloc 27, esc. 65, local 2;Passeig Ramon Codina;65;;;;08820 ;El Prat de Llobregat;;41,3185851;2,0885678;41,318350742;2,088331581;OK
486;Grup de Vivendes Verge de la Salut, bloc 3, local 1;Grup de Vivendes Verge de la Salut;3;;;;08914 ;Badalona;;41,4461735;2,2256957;41,4461735;2,2256957;KO
500;Carrer Sant Marc, local 15;Carrer Sant Marc;;;;;08918 ;Badalona;;41,4391051;2,2308174;41,439286498;2,23021693;OK
537;Plaça de la Sardana, baixos;Plaça de la Sardana;;;;;08970 ;Sant Joan Despí;;41,3694725;2,0579913;41,3694725;2,0579913;KO
607;Sala Eudald Graells;;;;;Sala Eudald Graells;17500 ;Ripoll;;42,1995614;2,1924645;42,18972012;2,217239761;OK
612;Cal Coronel 17468 Terradelles;;;;;Cal Coronel;17468;Terradelles;;;;0,0;0,0;KO
709;Bloc Sant Sebastià A, 1r 1a;Bloc Sant Sebastià A;;;1;;25185 ;La Granja d'Escarp;;41,4197252;0,3523504;41,4197252;0,3523504;KO
751;Habitatges La Plana, Blc A, Esc 2, 2n 2a;Carrer de la Plana;27;A-2;2;;25300 ;Tàrrega;Habitatges de la Plana;41,6438833;1,1435028;41,6438833;1,1435028;KO
752;Habitatges la Plana, s/n Bloc 2, esc. A, 3r 1a;Carrer de la Plana;27;A-2;3;;25300 ;Tàrrega;Habitatges de la Plana;41,6438738;1,143484;41,6438738;1,143484;KO
813;Carrer Major, 19. Cal Sandic;Carrer Major;19;;;Cal Sandic;25726 ;Arànser (Lles de Cerdanya);;42,4081506;1,6622682;42,4081506;1,6622682;KO
841;Carrer Icomar, bloc 4, baixos;Carrer d'Icomar;4;;;;43006 ;Tarragona;;41,1165912;1,2261423;41,117224358;1,225303478;OK
845;Carrer Riu Segre, bl. 3 local 20  (Urbanización Torrenova);Carrer Riu Segre;bloc 3;;;;43006 ;Tarragona;Urbanització Torrenova;41,1166154;1,2111086;41,12007315;1,210791786;OK
846;Parc Riu Clar, bloc Acesa, 8, baixos 3a;Parc Riu Clar;bloc Acesa 8;;;;43006 ;Tarragona;;;;0,0;0,0;KO
848;Bloc Baix Penedès, esc A,1r,3a;Bloc Baix Penedès;;A;1;Bloc Baix Penedès;43007 ;Tarragona;Sant Pere i Sant Pau;41,1380657;1,2494507;41,1380657;1,2494507;KO
849;Carrer Bloc Paraguay, Escala A, 5è 4a;Carrer Bloc Paraguay;Escala A;;5;;43007 ;Tarragona;;41,1378051;1,2484315;41,1378051;1,2484315;KO
858;Avinguda dels Pins s/n. Centre Cívic de Sant Salvador;Avinguda dels Pins;s/n;;;Centre Cívic de Sant Salvador;43130 ;Tarragona;;41,1618938;1,2434815;41,16432448;1,246939695;OK
875;Avinguda Saragossa, bloc 2, accés A;Avinguda Saragossa;bloc 2;;;;43206 ;Reus;;;;41,16028578;1,091602618;OK
960;Avinguda de Jaume Carner, 1. Centre Cívic l'Estació;Avinguda de Jaume Carner;1;;;Centre Cívic l'Estació;43700 ;El Vendrell;;41,2211055;1,5378258;41,220908682;1,53755957;OK
1020;Passatge número 5, 12. Centre Cívic Nou Cambrils;Passatge 5;12;;;Centre Cívic Cambrils;43850 ;Cambrils;;41,0780956;1,0531667;41,078041634;1,053186599;OK
